"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CYP","ELDLYPOP","TOT","PC_POP","A","2011",12.7487712749829,
"CYP","ELDLYPOP","TOT","PC_POP","A","2012",13.014601623946,
"CYP","ELDLYPOP","TOT","PC_POP","A","2013",13.5416932540392,
"CYP","ELDLYPOP","TOT","PC_POP","A","2014",14.2365318453369,
"CYP","ELDLYPOP","TOT","PC_POP","A","2015",14.8619378950572,
"CYP","ELDLYPOP","TOT","PC_POP","A","2016",15.3411566315429,
"CYP","ELDLYPOP","TOT","PC_POP","A","2017",15.721914556962,
"CYP","ELDLYPOP","TOT","PC_POP","A","2018",15.9951314318027,
"CYP","ELDLYPOP","TOT","PC_POP","A","2019",16.2136359358648,
"CYP","ELDLYPOP","TOT","PC_POP","A","2020",16.378701488555,
"CYP","ELDLYPOP","TOT","PC_POP","A","2021",16.4978959685045,
"IND","ELDLYPOP","TOT","PC_POP","A","1950",3.10147888486557,
"IND","ELDLYPOP","TOT","PC_POP","A","1951",3.11597786686467,
"IND","ELDLYPOP","TOT","PC_POP","A","1952",3.15927929644725,
"IND","ELDLYPOP","TOT","PC_POP","A","1953",3.21552023612764,
"IND","ELDLYPOP","TOT","PC_POP","A","1954",3.25984326754514,
"IND","ELDLYPOP","TOT","PC_POP","A","1955",3.28551580798011,
"IND","ELDLYPOP","TOT","PC_POP","A","1956",3.2939881505217,
"IND","ELDLYPOP","TOT","PC_POP","A","1957",3.28453307119904,
"IND","ELDLYPOP","TOT","PC_POP","A","1958",3.270785976052,
"IND","ELDLYPOP","TOT","PC_POP","A","1959",3.27175279146481,
"IND","ELDLYPOP","TOT","PC_POP","A","1960",3.2914641217498,
"IND","ELDLYPOP","TOT","PC_POP","A","1961",3.32906465360953,
"IND","ELDLYPOP","TOT","PC_POP","A","1962",3.38537000933189,
"IND","ELDLYPOP","TOT","PC_POP","A","1963",3.4502373016785,
"IND","ELDLYPOP","TOT","PC_POP","A","1964",3.50818470151493,
"IND","ELDLYPOP","TOT","PC_POP","A","1965",3.55054019855767,
"IND","ELDLYPOP","TOT","PC_POP","A","1966",3.57739903088502,
"IND","ELDLYPOP","TOT","PC_POP","A","1967",3.5901341250076,
"IND","ELDLYPOP","TOT","PC_POP","A","1968",3.5969098661533,
"IND","ELDLYPOP","TOT","PC_POP","A","1969",3.60789063823319,
"IND","ELDLYPOP","TOT","PC_POP","A","1970",3.62471298923377,
"IND","ELDLYPOP","TOT","PC_POP","A","1971",3.64982211833934,
"IND","ELDLYPOP","TOT","PC_POP","A","1972",3.68620560005962,
"IND","ELDLYPOP","TOT","PC_POP","A","1973",3.73087113843674,
"IND","ELDLYPOP","TOT","PC_POP","A","1974",3.77877817293804,
"IND","ELDLYPOP","TOT","PC_POP","A","1975",3.82719310594351,
"IND","ELDLYPOP","TOT","PC_POP","A","1976",3.87363117261285,
"IND","ELDLYPOP","TOT","PC_POP","A","1977",3.91316625418404,
"IND","ELDLYPOP","TOT","PC_POP","A","1978",3.94433281323263,
"IND","ELDLYPOP","TOT","PC_POP","A","1979",3.96826923551024,
"IND","ELDLYPOP","TOT","PC_POP","A","1980",3.98467565867696,
"IND","ELDLYPOP","TOT","PC_POP","A","1981",3.99532355229117,
"IND","ELDLYPOP","TOT","PC_POP","A","1982",4.00341667625452,
"IND","ELDLYPOP","TOT","PC_POP","A","1983",4.00990689868757,
"IND","ELDLYPOP","TOT","PC_POP","A","1984",4.01522445628732,
"IND","ELDLYPOP","TOT","PC_POP","A","1985",4.02097203462304,
"IND","ELDLYPOP","TOT","PC_POP","A","1986",4.02781202186633,
"IND","ELDLYPOP","TOT","PC_POP","A","1987",4.03638373087649,
"IND","ELDLYPOP","TOT","PC_POP","A","1988",4.04747711997908,
"IND","ELDLYPOP","TOT","PC_POP","A","1989",4.06181446075531,
"IND","ELDLYPOP","TOT","PC_POP","A","1990",4.0805368045922,
"IND","ELDLYPOP","TOT","PC_POP","A","1991",4.10408856516344,
"IND","ELDLYPOP","TOT","PC_POP","A","1992",4.13203109983147,
"IND","ELDLYPOP","TOT","PC_POP","A","1993",4.16417661059763,
"IND","ELDLYPOP","TOT","PC_POP","A","1994",4.2003775423278,
"IND","ELDLYPOP","TOT","PC_POP","A","1995",4.24055356253536,
"IND","ELDLYPOP","TOT","PC_POP","A","1996",4.28485425708046,
"IND","ELDLYPOP","TOT","PC_POP","A","1997",4.33256656059071,
"IND","ELDLYPOP","TOT","PC_POP","A","1998",4.38349308433828,
"IND","ELDLYPOP","TOT","PC_POP","A","1999",4.43766013382189,
"IND","ELDLYPOP","TOT","PC_POP","A","2000",4.49368315046484,
"IND","ELDLYPOP","TOT","PC_POP","A","2001",4.55188315420271,
"IND","ELDLYPOP","TOT","PC_POP","A","2002",4.61399119872054,
"IND","ELDLYPOP","TOT","PC_POP","A","2003",4.67771295352541,
"IND","ELDLYPOP","TOT","PC_POP","A","2004",4.73767333308938,
"IND","ELDLYPOP","TOT","PC_POP","A","2005",4.79304284263347,
"IND","ELDLYPOP","TOT","PC_POP","A","2006",4.84632987179398,
"IND","ELDLYPOP","TOT","PC_POP","A","2007",4.8983432903532,
"IND","ELDLYPOP","TOT","PC_POP","A","2008",4.95067779204396,
"IND","ELDLYPOP","TOT","PC_POP","A","2009",5.00568631631515,
"IND","ELDLYPOP","TOT","PC_POP","A","2010",5.06598742644789,
"IND","ELDLYPOP","TOT","PC_POP","A","2011",5.13539621577146,
"IND","ELDLYPOP","TOT","PC_POP","A","2012",5.21743828522056,
"IND","ELDLYPOP","TOT","PC_POP","A","2013",5.31583970023107,
"IND","ELDLYPOP","TOT","PC_POP","A","2014",5.45741743007993,
"IND","ELDLYPOP","TOT","PC_POP","A","2015",5.64029491163274,
"IND","ELDLYPOP","TOT","PC_POP","A","2016",5.83551661237585,
"IND","ELDLYPOP","TOT","PC_POP","A","2017",6.04079590039867,
"IND","ELDLYPOP","TOT","PC_POP","A","2018",6.25406948432892,
"IND","ELDLYPOP","TOT","PC_POP","A","2019",6.4720249480351,
"IND","ELDLYPOP","TOT","PC_POP","A","2020",6.67232003684342,
"IND","ELDLYPOP","TOT","PC_POP","A","2021",6.80246466575546,
"IDN","ELDLYPOP","TOT","PC_POP","A","1950",3.96012149031537,
"IDN","ELDLYPOP","TOT","PC_POP","A","1951",3.94743682035722,
"IDN","ELDLYPOP","TOT","PC_POP","A","1952",3.91721554184664,
"IDN","ELDLYPOP","TOT","PC_POP","A","1953",3.87556934461492,
"IDN","ELDLYPOP","TOT","PC_POP","A","1954",3.8227457098813,
"IDN","ELDLYPOP","TOT","PC_POP","A","1955",3.75818326266286,
"IDN","ELDLYPOP","TOT","PC_POP","A","1956",3.74112068791302,
"IDN","ELDLYPOP","TOT","PC_POP","A","1957",3.71444482257902,
"IDN","ELDLYPOP","TOT","PC_POP","A","1958",3.67537237111581,
"IDN","ELDLYPOP","TOT","PC_POP","A","1959",3.6216833251386,
"IDN","ELDLYPOP","TOT","PC_POP","A","1960",3.55439214835293,
"IDN","ELDLYPOP","TOT","PC_POP","A","1961",3.52166757774467,
"IDN","ELDLYPOP","TOT","PC_POP","A","1962",3.47876848201816,
"IDN","ELDLYPOP","TOT","PC_POP","A","1963",3.42961520037379,
"IDN","ELDLYPOP","TOT","PC_POP","A","1964",3.3789862299482,
"IDN","ELDLYPOP","TOT","PC_POP","A","1965",3.33011027448992,
"IDN","ELDLYPOP","TOT","PC_POP","A","1966",3.32745054587157,
"IDN","ELDLYPOP","TOT","PC_POP","A","1967",3.32010378897858,
"IDN","ELDLYPOP","TOT","PC_POP","A","1968",3.31116055364847,
"IDN","ELDLYPOP","TOT","PC_POP","A","1969",3.30437668643672,
"IDN","ELDLYPOP","TOT","PC_POP","A","1970",3.30153675768488,
"IDN","ELDLYPOP","TOT","PC_POP","A","1971",3.33339848425366,
"IDN","ELDLYPOP","TOT","PC_POP","A","1972",3.36382852847274,
"IDN","ELDLYPOP","TOT","PC_POP","A","1973",3.39156554919987,
"IDN","ELDLYPOP","TOT","PC_POP","A","1974",3.41479041195004,
"IDN","ELDLYPOP","TOT","PC_POP","A","1975",3.43298510805686,
"IDN","ELDLYPOP","TOT","PC_POP","A","1976",3.4774870576278,
"IDN","ELDLYPOP","TOT","PC_POP","A","1977",3.51484869865255,
"IDN","ELDLYPOP","TOT","PC_POP","A","1978",3.54347508352034,
"IDN","ELDLYPOP","TOT","PC_POP","A","1979",3.56089476772157,
"IDN","ELDLYPOP","TOT","PC_POP","A","1980",3.56679162882786,
"IDN","ELDLYPOP","TOT","PC_POP","A","1981",3.59074721312141,
"IDN","ELDLYPOP","TOT","PC_POP","A","1982",3.60373445064612,
"IDN","ELDLYPOP","TOT","PC_POP","A","1983",3.60985200056138,
"IDN","ELDLYPOP","TOT","PC_POP","A","1984",3.61366322057467,
"IDN","ELDLYPOP","TOT","PC_POP","A","1985",3.6184630108419,
"IDN","ELDLYPOP","TOT","PC_POP","A","1986",3.64637802445453,
"IDN","ELDLYPOP","TOT","PC_POP","A","1987",3.67316177499213,
"IDN","ELDLYPOP","TOT","PC_POP","A","1988",3.70158692606178,
"IDN","ELDLYPOP","TOT","PC_POP","A","1989",3.73455185215605,
"IDN","ELDLYPOP","TOT","PC_POP","A","1990",3.77396271470534,
"IDN","ELDLYPOP","TOT","PC_POP","A","1991",3.84715695294035,
"IDN","ELDLYPOP","TOT","PC_POP","A","1992",3.92019036391146,
"IDN","ELDLYPOP","TOT","PC_POP","A","1993",3.99367498815202,
"IDN","ELDLYPOP","TOT","PC_POP","A","1994",4.0684372007393,
"IDN","ELDLYPOP","TOT","PC_POP","A","1995",4.14518993513658,
"IDN","ELDLYPOP","TOT","PC_POP","A","1996",4.25728643962178,
"IDN","ELDLYPOP","TOT","PC_POP","A","1997",4.36836332840307,
"IDN","ELDLYPOP","TOT","PC_POP","A","1998",4.47932922673316,
"IDN","ELDLYPOP","TOT","PC_POP","A","1999",4.58996531944458,
"IDN","ELDLYPOP","TOT","PC_POP","A","2000",4.69911417893059,
"IDN","ELDLYPOP","TOT","PC_POP","A","2001",4.76121899317363,
"IDN","ELDLYPOP","TOT","PC_POP","A","2002",4.80322191350952,
"IDN","ELDLYPOP","TOT","PC_POP","A","2003",4.82271545354747,
"IDN","ELDLYPOP","TOT","PC_POP","A","2004",4.82034525225636,
"IDN","ELDLYPOP","TOT","PC_POP","A","2005",4.80076562820856,
"IDN","ELDLYPOP","TOT","PC_POP","A","2006",4.86818359019309,
"IDN","ELDLYPOP","TOT","PC_POP","A","2007",4.91873326801944,
"IDN","ELDLYPOP","TOT","PC_POP","A","2008",4.95225427146684,
"IDN","ELDLYPOP","TOT","PC_POP","A","2009",4.9672338787714,
"IDN","ELDLYPOP","TOT","PC_POP","A","2010",4.96251469384652,
"IDN","ELDLYPOP","TOT","PC_POP","A","2011",5.04400675813933,
"IDN","ELDLYPOP","TOT","PC_POP","A","2012",5.11741810724638,
"IDN","ELDLYPOP","TOT","PC_POP","A","2013",5.19197978482694,
"IDN","ELDLYPOP","TOT","PC_POP","A","2014",5.27853939524868,
"IDN","ELDLYPOP","TOT","PC_POP","A","2015",5.67440790428655,
"IDN","ELDLYPOP","TOT","PC_POP","A","2016",5.86940248707429,
"IDN","ELDLYPOP","TOT","PC_POP","A","2017",6.07146205073167,
"IDN","ELDLYPOP","TOT","PC_POP","A","2018",6.28282081877154,
"IDN","ELDLYPOP","TOT","PC_POP","A","2019",6.50960110808098,
"IDN","ELDLYPOP","TOT","PC_POP","A","2020",6.7498036003997,
"IDN","ELDLYPOP","TOT","PC_POP","A","2021",7.00301379070959,
"LTU","ELDLYPOP","TOT","PC_POP","A","1950",8.64828004065815,
"LTU","ELDLYPOP","TOT","PC_POP","A","1951",8.22371800467016,
"LTU","ELDLYPOP","TOT","PC_POP","A","1952",7.88527436875702,
"LTU","ELDLYPOP","TOT","PC_POP","A","1953",7.63368169241193,
"LTU","ELDLYPOP","TOT","PC_POP","A","1954",7.49484430281415,
"LTU","ELDLYPOP","TOT","PC_POP","A","1955",7.45359380551728,
"LTU","ELDLYPOP","TOT","PC_POP","A","1956",7.46544555362212,
"LTU","ELDLYPOP","TOT","PC_POP","A","1957",7.52144231945491,
"LTU","ELDLYPOP","TOT","PC_POP","A","1958",7.63077762935212,
"LTU","ELDLYPOP","TOT","PC_POP","A","1959",7.78275770042034,
"LTU","ELDLYPOP","TOT","PC_POP","A","1960",7.97344214454718,
"LTU","ELDLYPOP","TOT","PC_POP","A","1961",8.18174490889604,
"LTU","ELDLYPOP","TOT","PC_POP","A","1962",8.3622103729736,
"LTU","ELDLYPOP","TOT","PC_POP","A","1963",8.54894859621414,
"LTU","ELDLYPOP","TOT","PC_POP","A","1964",8.78478774756163,
"LTU","ELDLYPOP","TOT","PC_POP","A","1965",9.06350516544491,
"LTU","ELDLYPOP","TOT","PC_POP","A","1966",9.33634875087139,
"LTU","ELDLYPOP","TOT","PC_POP","A","1967",9.58474576271186,
"LTU","ELDLYPOP","TOT","PC_POP","A","1968",9.81630755168059,
"LTU","ELDLYPOP","TOT","PC_POP","A","1969",10.0320752763594,
"LTU","ELDLYPOP","TOT","PC_POP","A","1970",10.0268211278251,
"LTU","ELDLYPOP","TOT","PC_POP","A","1971",10.2413274946753,
"LTU","ELDLYPOP","TOT","PC_POP","A","1972",10.5530768708952,
"LTU","ELDLYPOP","TOT","PC_POP","A","1973",10.8509393614549,
"LTU","ELDLYPOP","TOT","PC_POP","A","1974",11.0660271835313,
"LTU","ELDLYPOP","TOT","PC_POP","A","1975",11.1618365593951,
"LTU","ELDLYPOP","TOT","PC_POP","A","1976",11.2234818533802,
"LTU","ELDLYPOP","TOT","PC_POP","A","1977",11.2958251416676,
"LTU","ELDLYPOP","TOT","PC_POP","A","1978",11.3543840919138,
"LTU","ELDLYPOP","TOT","PC_POP","A","1979",11.3467312488338,
"LTU","ELDLYPOP","TOT","PC_POP","A","1980",11.2151580832309,
"LTU","ELDLYPOP","TOT","PC_POP","A","1981",10.992421380231,
"LTU","ELDLYPOP","TOT","PC_POP","A","1982",10.7539702167577,
"LTU","ELDLYPOP","TOT","PC_POP","A","1983",10.5248720873915,
"LTU","ELDLYPOP","TOT","PC_POP","A","1984",10.3641648680142,
"LTU","ELDLYPOP","TOT","PC_POP","A","1985",10.2975193134912,
"LTU","ELDLYPOP","TOT","PC_POP","A","1986",10.3140226336816,
"LTU","ELDLYPOP","TOT","PC_POP","A","1987",10.3981426663831,
"LTU","ELDLYPOP","TOT","PC_POP","A","1988",10.5416917803291,
"LTU","ELDLYPOP","TOT","PC_POP","A","1989",10.7212991500317,
"LTU","ELDLYPOP","TOT","PC_POP","A","1990",10.922950113012,
"LTU","ELDLYPOP","TOT","PC_POP","A","1991",11.1487327402302,
"LTU","ELDLYPOP","TOT","PC_POP","A","1992",11.4190806013004,
"LTU","ELDLYPOP","TOT","PC_POP","A","1993",11.7394361014855,
"LTU","ELDLYPOP","TOT","PC_POP","A","1994",12.0398868625354,
"LTU","ELDLYPOP","TOT","PC_POP","A","1995",12.3406561733454,
"LTU","ELDLYPOP","TOT","PC_POP","A","1996",12.6608272460145,
"LTU","ELDLYPOP","TOT","PC_POP","A","1997",12.9908588118441,
"LTU","ELDLYPOP","TOT","PC_POP","A","1998",13.3272439228688,
"LTU","ELDLYPOP","TOT","PC_POP","A","1999",13.6135850114507,
"LTU","ELDLYPOP","TOT","PC_POP","A","2000",13.8202972167151,
"LTU","ELDLYPOP","TOT","PC_POP","A","2001",14.1906934303941,
"LTU","ELDLYPOP","TOT","PC_POP","A","2002",14.7047428077185,
"LTU","ELDLYPOP","TOT","PC_POP","A","2003",15.1722486090895,
"LTU","ELDLYPOP","TOT","PC_POP","A","2004",15.623914555593,
"LTU","ELDLYPOP","TOT","PC_POP","A","2005",16.057907765931,
"LTU","ELDLYPOP","TOT","PC_POP","A","2006",16.4685924934165,
"LTU","ELDLYPOP","TOT","PC_POP","A","2007",16.8200570854366,
"LTU","ELDLYPOP","TOT","PC_POP","A","2008",17.0981860614327,
"LTU","ELDLYPOP","TOT","PC_POP","A","2009",17.272695943705,
"LTU","ELDLYPOP","TOT","PC_POP","A","2010",17.5993416184202,
"LTU","ELDLYPOP","TOT","PC_POP","A","2011",17.9755154932815,
"LTU","ELDLYPOP","TOT","PC_POP","A","2012",18.1662730066842,
"LTU","ELDLYPOP","TOT","PC_POP","A","2013",18.3409073773477,
"LTU","ELDLYPOP","TOT","PC_POP","A","2014",18.5831168414857,
"LTU","ELDLYPOP","TOT","PC_POP","A","2015",18.8584629874681,
"LTU","ELDLYPOP","TOT","PC_POP","A","2016",19.1533187320142,
"LTU","ELDLYPOP","TOT","PC_POP","A","2017",19.4808509976319,
"LTU","ELDLYPOP","TOT","PC_POP","A","2018",19.7064401341976,
"LTU","ELDLYPOP","TOT","PC_POP","A","2019",19.8335441916729,
"LTU","ELDLYPOP","TOT","PC_POP","A","2020",19.9117317676188,
"LTU","ELDLYPOP","TOT","PC_POP","A","2021",19.9570997391713,
"MLT","ELDLYPOP","TOT","PC_POP","A","1950",7.41479258315175,
"MLT","ELDLYPOP","TOT","PC_POP","A","1951",7.09583519177434,
"MLT","ELDLYPOP","TOT","PC_POP","A","1952",6.86981063962456,
"MLT","ELDLYPOP","TOT","PC_POP","A","1953",6.73951646827245,
"MLT","ELDLYPOP","TOT","PC_POP","A","1954",6.66509315206445,
"MLT","ELDLYPOP","TOT","PC_POP","A","1955",6.65517092194637,
"MLT","ELDLYPOP","TOT","PC_POP","A","1956",6.69658067656364,
"MLT","ELDLYPOP","TOT","PC_POP","A","1957",6.73724214444421,
"MLT","ELDLYPOP","TOT","PC_POP","A","1958",6.82983849805577,
"MLT","ELDLYPOP","TOT","PC_POP","A","1959",6.95551532777398,
"MLT","ELDLYPOP","TOT","PC_POP","A","1960",7.08531282950466,
"MLT","ELDLYPOP","TOT","PC_POP","A","1961",7.22356200629451,
"MLT","ELDLYPOP","TOT","PC_POP","A","1962",7.35868405206079,
"MLT","ELDLYPOP","TOT","PC_POP","A","1963",7.48614427972784,
"MLT","ELDLYPOP","TOT","PC_POP","A","1964",7.61861728904227,
"MLT","ELDLYPOP","TOT","PC_POP","A","1965",7.77050315409573,
"MLT","ELDLYPOP","TOT","PC_POP","A","1966",7.93158857786846,
"MLT","ELDLYPOP","TOT","PC_POP","A","1967",8.11078418511092,
"MLT","ELDLYPOP","TOT","PC_POP","A","1968",8.32083557349783,
"MLT","ELDLYPOP","TOT","PC_POP","A","1969",8.53449283788951,
"MLT","ELDLYPOP","TOT","PC_POP","A","1970",8.73996950030595,
"MLT","ELDLYPOP","TOT","PC_POP","A","1971",8.94192319898445,
"MLT","ELDLYPOP","TOT","PC_POP","A","1972",9.13999974633132,
"MLT","ELDLYPOP","TOT","PC_POP","A","1973",9.32146302123689,
"MLT","ELDLYPOP","TOT","PC_POP","A","1974",9.46944532777517,
"MLT","ELDLYPOP","TOT","PC_POP","A","1975",9.58200362930981,
"MLT","ELDLYPOP","TOT","PC_POP","A","1976",9.637839583618,
"MLT","ELDLYPOP","TOT","PC_POP","A","1977",9.65658295574605,
"MLT","ELDLYPOP","TOT","PC_POP","A","1978",9.65257567938143,
"MLT","ELDLYPOP","TOT","PC_POP","A","1979",9.62496293203096,
"MLT","ELDLYPOP","TOT","PC_POP","A","1980",9.58062292035133,
"MLT","ELDLYPOP","TOT","PC_POP","A","1981",9.53900266771236,
"MLT","ELDLYPOP","TOT","PC_POP","A","1982",9.46394714839196,
"MLT","ELDLYPOP","TOT","PC_POP","A","1983",9.41473600709269,
"MLT","ELDLYPOP","TOT","PC_POP","A","1984",8.98385628249842,
"MLT","ELDLYPOP","TOT","PC_POP","A","1985",9.36775528158549,
"MLT","ELDLYPOP","TOT","PC_POP","A","1986",9.83102469594091,
"MLT","ELDLYPOP","TOT","PC_POP","A","1987",9.98185697490457,
"MLT","ELDLYPOP","TOT","PC_POP","A","1988",10.0986108111999,
"MLT","ELDLYPOP","TOT","PC_POP","A","1989",10.2614036188206,
"MLT","ELDLYPOP","TOT","PC_POP","A","1990",10.4435722957902,
"MLT","ELDLYPOP","TOT","PC_POP","A","1991",10.5809737593193,
"MLT","ELDLYPOP","TOT","PC_POP","A","1992",10.7042019598073,
"MLT","ELDLYPOP","TOT","PC_POP","A","1993",10.8068460998508,
"MLT","ELDLYPOP","TOT","PC_POP","A","1994",10.9022913999799,
"MLT","ELDLYPOP","TOT","PC_POP","A","1995",11.136426830223,
"MLT","ELDLYPOP","TOT","PC_POP","A","1996",11.4659218056975,
"MLT","ELDLYPOP","TOT","PC_POP","A","1997",11.7128953511923,
"MLT","ELDLYPOP","TOT","PC_POP","A","1998",11.8858538446053,
"MLT","ELDLYPOP","TOT","PC_POP","A","1999",12.0347427245888,
"MLT","ELDLYPOP","TOT","PC_POP","A","2000",12.2166984614109,
"MLT","ELDLYPOP","TOT","PC_POP","A","2001",12.4614531280214,
"MLT","ELDLYPOP","TOT","PC_POP","A","2002",12.7123587957643,
"MLT","ELDLYPOP","TOT","PC_POP","A","2003",12.9315924953962,
"MLT","ELDLYPOP","TOT","PC_POP","A","2004",13.1694175640415,
"MLT","ELDLYPOP","TOT","PC_POP","A","2005",13.5380424688912,
"MLT","ELDLYPOP","TOT","PC_POP","A","2006",13.8185245404146,
"MLT","ELDLYPOP","TOT","PC_POP","A","2007",13.8880078677239,
"MLT","ELDLYPOP","TOT","PC_POP","A","2008",14.0689388998405,
"MLT","ELDLYPOP","TOT","PC_POP","A","2009",14.5740095133269,
"MLT","ELDLYPOP","TOT","PC_POP","A","2010",15.3111271407858,
"MLT","ELDLYPOP","TOT","PC_POP","A","2011",16.0727326888705,
"MLT","ELDLYPOP","TOT","PC_POP","A","2012",16.7791578280754,
"MLT","ELDLYPOP","TOT","PC_POP","A","2013",17.4238440446231,
"MLT","ELDLYPOP","TOT","PC_POP","A","2014",17.944481391394,
"MLT","ELDLYPOP","TOT","PC_POP","A","2015",18.3257837215991,
"MLT","ELDLYPOP","TOT","PC_POP","A","2016",18.6555134883476,
"MLT","ELDLYPOP","TOT","PC_POP","A","2017",18.8134742150191,
"MLT","ELDLYPOP","TOT","PC_POP","A","2018",18.7456926257753,
"MLT","ELDLYPOP","TOT","PC_POP","A","2019",18.5718338527831,
"MLT","ELDLYPOP","TOT","PC_POP","A","2020",18.6744416199329,
"MLT","ELDLYPOP","TOT","PC_POP","A","2021",19.0913172378026,
"ROU","ELDLYPOP","TOT","PC_POP","A","1950",7.15756030601891,
"ROU","ELDLYPOP","TOT","PC_POP","A","1951",6.91972712983581,
"ROU","ELDLYPOP","TOT","PC_POP","A","1952",6.68569579676485,
"ROU","ELDLYPOP","TOT","PC_POP","A","1953",6.51093240744756,
"ROU","ELDLYPOP","TOT","PC_POP","A","1954",6.40278504547535,
"ROU","ELDLYPOP","TOT","PC_POP","A","1955",6.35921795861209,
"ROU","ELDLYPOP","TOT","PC_POP","A","1956",6.38270295186244,
"ROU","ELDLYPOP","TOT","PC_POP","A","1957",6.44455487883429,
"ROU","ELDLYPOP","TOT","PC_POP","A","1958",6.52788607151653,
"ROU","ELDLYPOP","TOT","PC_POP","A","1959",6.62500610555908,
"ROU","ELDLYPOP","TOT","PC_POP","A","1960",6.72644595633256,
"ROU","ELDLYPOP","TOT","PC_POP","A","1961",6.85857255521733,
"ROU","ELDLYPOP","TOT","PC_POP","A","1962",7.01930232755135,
"ROU","ELDLYPOP","TOT","PC_POP","A","1963",7.19686497229129,
"ROU","ELDLYPOP","TOT","PC_POP","A","1964",7.40419253937943,
"ROU","ELDLYPOP","TOT","PC_POP","A","1965",7.63563463552871,
"ROU","ELDLYPOP","TOT","PC_POP","A","1966",7.8931210514235,
"ROU","ELDLYPOP","TOT","PC_POP","A","1967",8.16029223917986,
"ROU","ELDLYPOP","TOT","PC_POP","A","1968",8.32888422128451,
"ROU","ELDLYPOP","TOT","PC_POP","A","1969",8.45750949528518,
"ROU","ELDLYPOP","TOT","PC_POP","A","1970",8.62095733831575,
"ROU","ELDLYPOP","TOT","PC_POP","A","1971",8.79616549556913,
"ROU","ELDLYPOP","TOT","PC_POP","A","1972",9.00089050436549,
"ROU","ELDLYPOP","TOT","PC_POP","A","1973",9.19883016068301,
"ROU","ELDLYPOP","TOT","PC_POP","A","1974",9.39646099741752,
"ROU","ELDLYPOP","TOT","PC_POP","A","1975",9.6475389349638,
"ROU","ELDLYPOP","TOT","PC_POP","A","1976",9.89738549254114,
"ROU","ELDLYPOP","TOT","PC_POP","A","1977",10.1076539601749,
"ROU","ELDLYPOP","TOT","PC_POP","A","1978",10.2136135138485,
"ROU","ELDLYPOP","TOT","PC_POP","A","1979",10.2573805082768,
"ROU","ELDLYPOP","TOT","PC_POP","A","1980",10.2553288371509,
"ROU","ELDLYPOP","TOT","PC_POP","A","1981",10.146829489335,
"ROU","ELDLYPOP","TOT","PC_POP","A","1982",9.91908075826818,
"ROU","ELDLYPOP","TOT","PC_POP","A","1983",9.5819565154565,
"ROU","ELDLYPOP","TOT","PC_POP","A","1984",9.42980833721096,
"ROU","ELDLYPOP","TOT","PC_POP","A","1985",9.48139394027105,
"ROU","ELDLYPOP","TOT","PC_POP","A","1986",9.58337223247564,
"ROU","ELDLYPOP","TOT","PC_POP","A","1987",9.74864426898327,
"ROU","ELDLYPOP","TOT","PC_POP","A","1988",9.92485794308703,
"ROU","ELDLYPOP","TOT","PC_POP","A","1989",10.1411439520652,
"ROU","ELDLYPOP","TOT","PC_POP","A","1990",10.4096305843435,
"ROU","ELDLYPOP","TOT","PC_POP","A","1991",10.7761565068892,
"ROU","ELDLYPOP","TOT","PC_POP","A","1992",11.1332341037779,
"ROU","ELDLYPOP","TOT","PC_POP","A","1993",11.4115086123561,
"ROU","ELDLYPOP","TOT","PC_POP","A","1994",11.6985425919402,
"ROU","ELDLYPOP","TOT","PC_POP","A","1995",11.9959832955597,
"ROU","ELDLYPOP","TOT","PC_POP","A","1996",12.2707652259682,
"ROU","ELDLYPOP","TOT","PC_POP","A","1997",12.5535880981017,
"ROU","ELDLYPOP","TOT","PC_POP","A","1998",12.8367554888949,
"ROU","ELDLYPOP","TOT","PC_POP","A","1999",13.0695326633186,
"ROU","ELDLYPOP","TOT","PC_POP","A","2000",13.3192558757701,
"ROU","ELDLYPOP","TOT","PC_POP","A","2001",13.6913363444219,
"ROU","ELDLYPOP","TOT","PC_POP","A","2002",14.0923450257257,
"ROU","ELDLYPOP","TOT","PC_POP","A","2003",14.1263763730705,
"ROU","ELDLYPOP","TOT","PC_POP","A","2004",14.1443125288291,
"ROU","ELDLYPOP","TOT","PC_POP","A","2005",14.4725906443312,
"ROU","ELDLYPOP","TOT","PC_POP","A","2006",14.7851944457774,
"ROU","ELDLYPOP","TOT","PC_POP","A","2007",15.1062923011946,
"ROU","ELDLYPOP","TOT","PC_POP","A","2008",15.7914500097576,
"ROU","ELDLYPOP","TOT","PC_POP","A","2009",16.1386138079131,
"ROU","ELDLYPOP","TOT","PC_POP","A","2010",16.1282984104449,
"ROU","ELDLYPOP","TOT","PC_POP","A","2011",16.1283517979287,
"ROU","ELDLYPOP","TOT","PC_POP","A","2012",16.2065129817865,
"ROU","ELDLYPOP","TOT","PC_POP","A","2013",16.3996006942725,
"ROU","ELDLYPOP","TOT","PC_POP","A","2014",16.7522717777379,
"ROU","ELDLYPOP","TOT","PC_POP","A","2015",17.1861317458916,
"ROU","ELDLYPOP","TOT","PC_POP","A","2016",17.5895636874554,
"ROU","ELDLYPOP","TOT","PC_POP","A","2017",17.9819836060277,
"ROU","ELDLYPOP","TOT","PC_POP","A","2018",18.3425854451689,
"ROU","ELDLYPOP","TOT","PC_POP","A","2019",18.7375356984615,
